original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
4494,numeric,Numeric: ID 4494,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4495,numeric,Numeric: ID 4495,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4496,numeric,Numeric: ID 4496,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4497,numeric,Numeric: ID 4497,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4498,numeric,Numeric: ID 4498,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4499,numeric,Numeric: ID 4499,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4500,numeric,Numeric: ID 4500,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4501,numeric,Numeric: ID 4501,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4502,numeric,Numeric: ID 4502,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4503,numeric,Numeric: ID 4503,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4504,numeric,Numeric: ID 4504,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4505,numeric,Numeric: ID 4505,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4506,numeric,Numeric: ID 4506,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4507,numeric,Numeric: ID 4507,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4508,numeric,Numeric: ID 4508,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4509,numeric,Numeric: ID 4509,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4510,numeric,Numeric: ID 4510,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4511,numeric,Numeric: ID 4511,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4512,numeric,Numeric: ID 4512,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4513,numeric,Numeric: ID 4513,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4514,numeric,Numeric: ID 4514,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4515,numeric,Numeric: ID 4515,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4516,numeric,Numeric: ID 4516,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4517,numeric,Numeric: ID 4517,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4518,numeric,Numeric: ID 4518,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4519,numeric,Numeric: ID 4519,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4520,numeric,Numeric: ID 4520,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4521,numeric,Numeric: ID 4521,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4522,numeric,Numeric: ID 4522,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4523,numeric,Numeric: ID 4523,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4524,numeric,Numeric: ID 4524,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4525,numeric,Numeric: ID 4525,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4526,numeric,Numeric: ID 4526,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4527,numeric,Numeric: ID 4527,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4528,numeric,Numeric: ID 4528,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4529,numeric,Numeric: ID 4529,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4530,numeric,Numeric: ID 4530,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4531,numeric,Numeric: ID 4531,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4532,numeric,Numeric: ID 4532,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4533,numeric,Numeric: ID 4533,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4534,numeric,Numeric: ID 4534,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4535,numeric,Numeric: ID 4535,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4536,numeric,Numeric: ID 4536,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4537,numeric,Numeric: ID 4537,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4538,numeric,Numeric: ID 4538,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4539,numeric,Numeric: ID 4539,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4540,numeric,Numeric: ID 4540,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4541,numeric,Numeric: ID 4541,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4542,numeric,Numeric: ID 4542,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4543,numeric,Numeric: ID 4543,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4544,numeric,Numeric: ID 4544,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4545,numeric,Numeric: ID 4545,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4546,numeric,Numeric: ID 4546,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4547,numeric,Numeric: ID 4547,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4548,numeric,Numeric: ID 4548,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4549,numeric,Numeric: ID 4549,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4550,numeric,Numeric: ID 4550,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4551,numeric,Numeric: ID 4551,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4552,numeric,Numeric: ID 4552,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4553,numeric,Numeric: ID 4553,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4554,numeric,Numeric: ID 4554,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4555,numeric,Numeric: ID 4555,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4556,numeric,Numeric: ID 4556,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4557,numeric,Numeric: ID 4557,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4558,numeric,Numeric: ID 4558,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4559,numeric,Numeric: ID 4559,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4560,numeric,Numeric: ID 4560,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4561,numeric,Numeric: ID 4561,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4562,numeric,Numeric: ID 4562,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4563,numeric,Numeric: ID 4563,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4564,numeric,Numeric: ID 4564,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4565,numeric,Numeric: ID 4565,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4566,numeric,Numeric: ID 4566,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4567,numeric,Numeric: ID 4567,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4568,numeric,Numeric: ID 4568,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4569,numeric,Numeric: ID 4569,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4570,numeric,Numeric: ID 4570,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4571,numeric,Numeric: ID 4571,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4572,numeric,Numeric: ID 4572,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4573,numeric,Numeric: ID 4573,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4574,numeric,Numeric: ID 4574,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4575,numeric,Numeric: ID 4575,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4576,numeric,Numeric: ID 4576,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4577,numeric,Numeric: ID 4577,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4578,numeric,Numeric: ID 4578,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4579,numeric,Numeric: ID 4579,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4580,numeric,Numeric: ID 4580,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4581,numeric,Numeric: ID 4581,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4582,numeric,Numeric: ID 4582,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4583,numeric,Numeric: ID 4583,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4584,numeric,Numeric: ID 4584,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4585,numeric,Numeric: ID 4585,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4586,numeric,Numeric: ID 4586,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4587,numeric,Numeric: ID 4587,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4588,numeric,Numeric: ID 4588,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4589,numeric,Numeric: ID 4589,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4590,numeric,Numeric: ID 4590,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4591,numeric,Numeric: ID 4591,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4592,numeric,Numeric: ID 4592,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4593,numeric,Numeric: ID 4593,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4594,numeric,Numeric: ID 4594,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4595,numeric,Numeric: ID 4595,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4596,numeric,Numeric: ID 4596,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4597,numeric,Numeric: ID 4597,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4598,numeric,Numeric: ID 4598,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4599,numeric,Numeric: ID 4599,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4600,numeric,Numeric: ID 4600,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4601,numeric,Numeric: ID 4601,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4602,numeric,Numeric: ID 4602,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4603,numeric,Numeric: ID 4603,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4604,numeric,Numeric: ID 4604,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4605,numeric,Numeric: ID 4605,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4606,numeric,Numeric: ID 4606,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4607,numeric,Numeric: ID 4607,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4608,numeric,Numeric: ID 4608,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4609,numeric,Numeric: ID 4609,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4610,numeric,Numeric: ID 4610,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4611,numeric,Numeric: ID 4611,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4612,numeric,Numeric: ID 4612,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4613,numeric,Numeric: ID 4613,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4614,numeric,Numeric: ID 4614,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4615,numeric,Numeric: ID 4615,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4616,numeric,Numeric: ID 4616,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4617,numeric,Numeric: ID 4617,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4618,numeric,Numeric: ID 4618,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4619,numeric,Numeric: ID 4619,7045,"Younger, Fewer Partners, Gender Balanced",7048,"Younger, Single Customers: Engagement Focus"
4620,numeric,Numeric: ID 4620,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4621,numeric,Numeric: ID 4621,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
4622,numeric,Numeric: ID 4622,7044,"Balanced Demographics, Average Customer",7047,"Diverse Demographics, Average Customer Base"
4623,numeric,Numeric: ID 4623,7046,"Neutral Demographic Mix, Partner Inclined",7047,"Diverse Demographics, Average Customer Base"
