original_id,original_data_type,title,L1_cluster_id,L1_cluster_title,L2_cluster_id,L2_cluster_title
2889,numeric,Numeric: ID 2889,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2890,numeric,Numeric: ID 2890,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2891,numeric,Numeric: ID 2891,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2892,numeric,Numeric: ID 2892,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2893,numeric,Numeric: ID 2893,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2894,numeric,Numeric: ID 2894,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2895,numeric,Numeric: ID 2895,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2896,numeric,Numeric: ID 2896,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2897,numeric,Numeric: ID 2897,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2898,numeric,Numeric: ID 2898,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2899,numeric,Numeric: ID 2899,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2900,numeric,Numeric: ID 2900,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2901,numeric,Numeric: ID 2901,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2902,numeric,Numeric: ID 2902,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2903,numeric,Numeric: ID 2903,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2904,numeric,Numeric: ID 2904,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2905,numeric,Numeric: ID 2905,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2906,numeric,Numeric: ID 2906,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2907,numeric,Numeric: ID 2907,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2908,numeric,Numeric: ID 2908,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2909,numeric,Numeric: ID 2909,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2910,numeric,Numeric: ID 2910,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2911,numeric,Numeric: ID 2911,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2912,numeric,Numeric: ID 2912,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2913,numeric,Numeric: ID 2913,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2914,numeric,Numeric: ID 2914,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2915,numeric,Numeric: ID 2915,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2916,numeric,Numeric: ID 2916,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2917,numeric,Numeric: ID 2917,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2918,numeric,Numeric: ID 2918,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2919,numeric,Numeric: ID 2919,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2920,numeric,Numeric: ID 2920,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2921,numeric,Numeric: ID 2921,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2922,numeric,Numeric: ID 2922,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2923,numeric,Numeric: ID 2923,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2924,numeric,Numeric: ID 2924,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2925,numeric,Numeric: ID 2925,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2926,numeric,Numeric: ID 2926,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2927,numeric,Numeric: ID 2927,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2928,numeric,Numeric: ID 2928,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2929,numeric,Numeric: ID 2929,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2930,numeric,Numeric: ID 2930,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2931,numeric,Numeric: ID 2931,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2932,numeric,Numeric: ID 2932,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2933,numeric,Numeric: ID 2933,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2934,numeric,Numeric: ID 2934,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2935,numeric,Numeric: ID 2935,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2936,numeric,Numeric: ID 2936,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2937,numeric,Numeric: ID 2937,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2938,numeric,Numeric: ID 2938,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2939,numeric,Numeric: ID 2939,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2940,numeric,Numeric: ID 2940,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2941,numeric,Numeric: ID 2941,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2942,numeric,Numeric: ID 2942,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2943,numeric,Numeric: ID 2943,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2944,numeric,Numeric: ID 2944,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2945,numeric,Numeric: ID 2945,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2946,numeric,Numeric: ID 2946,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2947,numeric,Numeric: ID 2947,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2948,numeric,Numeric: ID 2948,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2949,numeric,Numeric: ID 2949,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2950,numeric,Numeric: ID 2950,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2951,numeric,Numeric: ID 2951,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2952,numeric,Numeric: ID 2952,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2953,numeric,Numeric: ID 2953,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2954,numeric,Numeric: ID 2954,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2955,numeric,Numeric: ID 2955,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2956,numeric,Numeric: ID 2956,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2957,numeric,Numeric: ID 2957,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2958,numeric,Numeric: ID 2958,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2959,numeric,Numeric: ID 2959,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2960,numeric,Numeric: ID 2960,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2961,numeric,Numeric: ID 2961,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2962,numeric,Numeric: ID 2962,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2963,numeric,Numeric: ID 2963,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2964,numeric,Numeric: ID 2964,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2965,numeric,Numeric: ID 2965,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2966,numeric,Numeric: ID 2966,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2967,numeric,Numeric: ID 2967,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2968,numeric,Numeric: ID 2968,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2969,numeric,Numeric: ID 2969,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2970,numeric,Numeric: ID 2970,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2971,numeric,Numeric: ID 2971,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2972,numeric,Numeric: ID 2972,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2973,numeric,Numeric: ID 2973,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2974,numeric,Numeric: ID 2974,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2975,numeric,Numeric: ID 2975,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2976,numeric,Numeric: ID 2976,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2977,numeric,Numeric: ID 2977,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2978,numeric,Numeric: ID 2978,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2979,numeric,Numeric: ID 2979,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2980,numeric,Numeric: ID 2980,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2981,numeric,Numeric: ID 2981,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2982,numeric,Numeric: ID 2982,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2983,numeric,Numeric: ID 2983,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2984,numeric,Numeric: ID 2984,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2985,numeric,Numeric: ID 2985,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2986,numeric,Numeric: ID 2986,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2987,numeric,Numeric: ID 2987,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2988,numeric,Numeric: ID 2988,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2989,numeric,Numeric: ID 2989,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2990,numeric,Numeric: ID 2990,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2991,numeric,Numeric: ID 2991,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2992,numeric,Numeric: ID 2992,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
2993,numeric,Numeric: ID 2993,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2994,numeric,Numeric: ID 2994,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2995,numeric,Numeric: ID 2995,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2996,numeric,Numeric: ID 2996,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
2997,numeric,Numeric: ID 2997,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2998,numeric,Numeric: ID 2998,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
2999,numeric,Numeric: ID 2999,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3000,numeric,Numeric: ID 3000,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3001,numeric,Numeric: ID 3001,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3002,numeric,Numeric: ID 3002,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3003,numeric,Numeric: ID 3003,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3004,numeric,Numeric: ID 3004,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3005,numeric,Numeric: ID 3005,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3006,numeric,Numeric: ID 3006,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3007,numeric,Numeric: ID 3007,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3008,numeric,Numeric: ID 3008,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3009,numeric,Numeric: ID 3009,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3010,numeric,Numeric: ID 3010,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3011,numeric,Numeric: ID 3011,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3012,numeric,Numeric: ID 3012,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3013,numeric,Numeric: ID 3013,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3014,numeric,Numeric: ID 3014,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3015,numeric,Numeric: ID 3015,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3016,numeric,Numeric: ID 3016,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3017,numeric,Numeric: ID 3017,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3018,numeric,Numeric: ID 3018,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3019,numeric,Numeric: ID 3019,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3020,numeric,Numeric: ID 3020,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3021,numeric,Numeric: ID 3021,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3022,numeric,Numeric: ID 3022,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3023,numeric,Numeric: ID 3023,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3024,numeric,Numeric: ID 3024,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3025,numeric,Numeric: ID 3025,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3026,numeric,Numeric: ID 3026,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3027,numeric,Numeric: ID 3027,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3028,numeric,Numeric: ID 3028,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3029,numeric,Numeric: ID 3029,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3030,numeric,Numeric: ID 3030,7045,"Mixed Demographics, Dependents, Moderate Tenure",7048,"Diverse Customer Base, Varying Tenure"
3031,numeric,Numeric: ID 3031,7046,"Partners, No Dependents, High Tenure",7048,"Diverse Customer Base, Varying Tenure"
3032,numeric,Numeric: ID 3032,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3033,numeric,Numeric: ID 3033,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
3034,numeric,Numeric: ID 3034,7047,"Balanced Demographics, Moderate Low Tenure",7048,"Diverse Customer Base, Varying Tenure"
